,Unnamed: 0,UserID,UserScreenName,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,SpammerOrNot,Current_Time,Reputation,AgeOfAccount,TweetPerDay,TweetPerFollower,AgeByFollowing
634,634,122658025.0,RajatSharmaLive,2010-03-13 12:52:00,39,3330365,22.0,Delhi,0.266666667,1.0,0.966666667,261.3,1022.833333,5163,0,2021-07-06 16:08:28,23.0,4133.136435185185,1.2491724096131058,0.0,187.86983796296298
635,635,136172389.0,skochgroup,2010-04-23 06:11:00,123,28472,250.0,India,1.166666667,5.0,2.5,16.66666667,44.83333333,3045,0,2021-07-06 16:08:28,251.0,4092.4149074074076,0.7440594536219797,0.11,16.36965962962963
636,636,1535907986.0,Etahpolice,2013-06-21 06:46:00,129,13714,169.0,"Etah, UP, India",0.5,0.3,2.0,17.63333333,1.3666666669999998,30895,0,2021-07-06 16:08:28,170.0,2937.390601851852,10.517838513040289,2.25,17.381009478413326
637,637,1469482477.0,digbasti,2013-05-30 10:51:00,140,11595,11.0,0,0.3666666670000001,0.333333333,1.233333333,160.5333333,5.366666667,1098,0,2021-07-06 16:08:28,12.0,2959.2204629629628,0.37104366293162605,0.09,269.0200420875421
638,638,4833521534.0,digdevipatan,2016-01-30 05:05:00,151,2014,121.0,0,0.7666666670000001,0.433333333,2.366666667,104.8,2.0,4785,0,2021-07-06 16:08:28,122.0,1984.4607407407407,2.4112343982244266,2.38,16.400501989592897
639,639,2959280540.0,digmirzapur,2015-05-01 07:01:00,160,17353,205.0,"मिर्जापुर-विन्ध्याचल, भारत",0.533333333,0.133333333,2.1,57.16666667,0.0,7394,0,2021-07-06 16:08:28,206.0,2258.3801851851854,3.274028017294926,0.43,11.016488708220416
640,640,1469471533.0,ADGZonPrayagraj,2013-05-30 10:44:00,146,30020,236.0,"ADGOffice AshokNagar,Allahabad",0.3666666670000001,0.3666666670000001,2.266666667,70.4,4.5,9325,0,2021-07-06 16:08:28,237.0,2959.2253240740743,3.1511625438383075,0.31,12.539090356246078
641,641,1476714007.0,adgzonevaranasi,2013-02-06 07:47:00,141,33446,75.0,IG OFFICE VARANASI,0.133333333,0.133333333,3.133333333,7.1,0.3666666670000001,57081,0,2021-07-06 16:08:28,76.0,3072.348240740741,18.578948585020367,1.71,40.96464320987655
642,642,7.11e+17,adgzonekanpur,2016-03-19 12:38:00,140,28421,178.0,"Kanpur, India",0.0,0.2,4.066666667,5.566666667000001,0.433333333,50608,0,2021-07-06 16:08:28,179.0,1935.1461574074074,26.152029812467273,1.78,10.87160762588431
643,643,1456517174.0,digmoradabad,2013-05-25 10:05:00,145,27077,27.0,"मुरादाबाद, उत्तर प्रदेश, भारत",0.6333333329999999,0.033333333,2.933333333,12.4,0.0,239528,0,2021-07-06 16:08:28,28.0,2964.252407407407,80.80553444148025,8.85,109.78712620027434
644,644,1398976800.0,igrangeagra,2013-03-05 06:29:00,138,17678,189.0,"Agra, India",1.8,0.066666667,3.733333333,76.33333333,0.0,47318,0,2021-07-06 16:08:28,190.0,3045.4024074074073,15.537519732993992,2.68,16.113240250832842
645,645,1469381294.0,shravastipolice,2013-05-30 09:54:00,132,6418,157.0,0,1.266666667,0.533333333,4.466666667,127.4333333,1.233333333,28760,0,2021-07-06 16:08:28,158.0,2959.2600462962964,9.718645725641782,4.48,18.848790103798066
646,646,1317707898.0,gorakhpurpolice,2013-03-31 04:41:00,134,17225,16.0,"गोरखपुर, भारत",0.333333333,0.933333333,5.4,45.06666667,6.466666667,7086,0,2021-07-06 16:08:28,17.0,3019.4774074074076,2.346763709049972,0.41,188.71733796296297
647,647,1471906255.0,kaushambipolice,2013-05-31 11:00:00,134,6551,169.0,"Uttar Pradesh, India",0.333333333,0.266666667,2.666666667,29.96666667,2.633333333,13014,0,2021-07-06 16:08:28,170.0,2958.214212962963,4.39927573296496,1.99,17.50422611220688
648,648,2456384107.0,hathraspolice,2014-04-21 09:59:00,135,5492,232.0,0,0.533333333,0.266666667,2.566666667,14.33333333,0.0,37779,0,2021-07-06 16:08:28,233.0,2633.2565740740743,14.346873894460565,6.88,11.350243853767562
649,649,1399708710.0,IgRangeVaranasi,2013-03-05 13:20:00,142,22991,17.0,"Varanasi, India",0.233333333,0.166666667,3.166666667,22.76666667,0.7333333329999999,15321,0,2021-07-06 16:08:28,18.0,3045.1169907407407,5.031333786710469,0.67,179.12452886710238
650,650,3178012657.0,sonbhadrapolice,2015-04-28 08:41:00,134,11014,142.0,Sonbhadra U.P India,0.3,0.6333333329999999,2.3,33.1,7.1,7398,0,2021-07-06 16:08:28,143.0,2261.3107407407406,3.2715539119478234,0.67,15.924723526343243
651,651,1331034252.0,jaunpurpolice,2013-06-04 08:23:00,132,5538,147.0,"Jaunpur, India",0.1,0.7,2.933333333,8.066666667,8.1,25194,0,2021-07-06 16:08:28,148.0,2954.323240740741,8.527841385996435,4.55,20.097437011841773
652,652,8.1e+17,BngWeather,2016-12-16 06:40:00,142,5510,140.0,"Bengaluru, India",0.8666666670000001,0.5,0.7,50.03333333,24.03333333,6147,0,2021-07-06 16:08:28,141.0,1663.3947685185185,3.695454690815667,1.12,11.881391203703703
653,653,7.92e+17,UdhampurPolice,2016-10-29 10:06:00,31,5238,153.0,"Udhampur, Jammu And Kashmir",0.0,0.966666667,1.166666667,3.666666667,19.63333333,681,0,2021-07-06 16:08:28,154.0,1711.251712962963,0.3979543131155592,0.13,11.184651718712177
654,654,8.27e+17,DHFWKA,2017-01-02 10:09:00,94,1286,1734.0,"Karnataka, India",0.9,1.066666667,0.0,1.5666666669999998,7.633333332999999,1467,0,2021-07-06 16:08:28,1735.0,1646.2496296296297,0.8911163736024913,1.14,0.9493942500747576
655,655,3657712400.0,digilocker_ind,2015-09-23 08:32:00,160,15500,20.0,"New Delhi, Delhi",0.033333333,0.7666666670000001,1.766666667,3.266666667,8.933333333,1317,0,2021-07-06 16:08:28,21.0,2113.316990740741,0.6231909390641756,0.08,105.66584953703705
656,656,8.75e+17,BaramullaPolice,2017-06-14 13:58:00,160,6128,145.0,"Baramulla J&K,INDIA🇮🇳",0.166666667,0.7,1.2,43.4,28.53333333,533,0,2021-07-06 16:08:28,146.0,1483.090601851852,0.3593846521139523,0.09,10.22821104725415
657,657,264681786.0,KashmirPolice,2011-12-03 08:41:00,90,14163,96.0,0,1.3666666669999998,0.3,0.933333333,9.4,15.16666667,6601,0,2021-07-06 16:08:28,97.0,3503.3107407407406,1.8842176696561845,0.47,36.49282021604938
658,658,1.07e+18,DistrictPolice1,2018-01-12 04:56:00,71,40,73.0,"Chitradurga, India",0.6333333329999999,0.666666667,0.4,10.66666667,0.8,165,0,2021-07-06 16:08:28,74.0,1271.4669907407408,0.12977135954105506,4.12,17.417356037544394
659,659,7.4e+17,Tripura_Police,2016-06-06 13:31:00,33,2085,38.0,"Agartala, India",0.533333333,0.6333333329999999,1.4333333330000002,31.73333333,14.7,285,0,2021-07-06 16:08:28,39.0,1856.109351851852,0.15354698779770368,0.14,48.84498294346979
660,660,4843765218.0,JmuKmrPolice,2016-01-02 09:02:00,138,60584,176.0,"Jammu, Srinagar",0.2,0.033333333,1.0,8.066666667,0.0,7047,0,2021-07-06 16:08:28,177.0,2012.2961574074075,3.501969615187846,0.12,11.43350089436027
661,661,9.08e+17,PoliceRajasthan,2017-09-13 13:01:00,152,37987,233.0,"Jaipur, India",1.6,1.466666667,0.933333333,73.9,155.16666669999995,1663,0,2021-07-06 16:08:28,234.0,1392.1301851851852,1.1945721870679666,0.04,5.974807661738992
662,662,3306790844.0,assampolice,2015-05-08 09:23:00,97,12819,98.0,"Guwahati, Assam",0.0,0.6,5.6,78.2,68.4,1168,0,2021-07-06 16:08:28,99.0,2251.281574074074,0.5188155997236307,0.09,22.97226095993953
663,663,2842306788.0,hydcitypolice,2014-06-10 12:54:00,135,124721,181.0,Hyderabad,0.066666667,0.4,4.2,1.733333333,3.0333333330000003,33073,0,2021-07-06 16:08:28,182.0,2583.1350462962964,12.80343435679839,0.27,14.271464344178433
664,664,3412395613.0,KolkataPolice,2015-01-09 07:23:00,100,664916,22.0,"18 Lalbazar St. Kolkata-1,WB",0.333333333,0.6,0.966666667,9.366666667,39.16666667,2944,0,2021-07-06 16:08:28,23.0,2370.3649074074074,1.242002862428472,0.0,107.74385942760942
665,665,143766231.0,dtptraffic,2010-05-14 10:06:00,40,1156777,21.0,"India, Delhi",0.0,0.8666666670000001,6.266666667000001,0.6333333329999999,3.133333333,153973,0,2021-07-06 16:08:28,22.0,4071.2517129629628,37.81957266600497,0.13,193.86912918871252
666,666,9.6e+17,AhmedabadPolice,2018-03-02 06:56:00,96,25084,24.0,"Ahmedabad, Gujarat",0.7,1.1,4.9,63.0,195.6,2850,0,2021-07-06 16:08:28,25.0,1222.3836574074073,2.331510228175544,0.11,50.9326523919753
667,667,8.06e+17,GujaratPolice,2016-05-12 09:16:00,102,29657,71.0,"Gandhinagar, Gujarat, India",0.466666667,1.6,1.266666667,112.6,651.0666667,582,0,2021-07-06 16:08:28,72.0,1881.2864351851852,0.30936277916802746,0.02,26.496992044861763
668,668,626218913.0,CPDelhi,2012-04-07 06:32:00,153,146190,11.0,"Delhi, India",0.4,0.533333333,0.666666667,119.96666670000002,384.0666667,835,0,2021-07-06 16:08:28,12.0,3377.400324074074,0.24723157454807143,0.01,307.0363930976431
669,669,1100927498.0,DDNewsLive,2013-01-18 13:04:00,134,2479105,38.0,"New Delhi, India",0.566666667,0.966666667,0.033333333,14.83333333,53.43333333,139376,0,2021-07-06 16:08:28,39.0,3091.1281018518516,45.089040443358456,0.06,81.34547636452241
670,670,7.85e+17,IAF_MCC,2016-08-10 10:41:00,45,561004,21.0,"New Delhi,India",0.8666666670000001,0.8666666670000001,0.333333333,281.1,1608.566667,2729,0,2021-07-06 16:08:28,22.0,1791.2274074074073,1.523536312985468,0.0,85.29654320987655
671,671,7.89e+17,CISFHQrs,2016-10-21 04:49:00,126,154444,100.0,I N D I A,0.6333333329999999,1.033333333,0.3666666670000001,10.36666667,105.9,6941,0,2021-07-06 16:08:28,101.0,1719.4718518518519,4.036704638418256,0.04,17.194718518518517
672,672,1.09e+18,SiManojThakur1,2019-01-30 15:24:00,51,472,859.0,"Ahraura, India",0.7,0.7,1.3,8.166666667000001,26.76666667,179,0,2021-07-06 16:08:28,860.0,888.0308796296297,0.20156956712434976,0.38,1.0337961346095805
673,673,7.24e+17,VikramA79117869,2016-04-22 13:27:00,155,470,25.0,गौतमबुद्धनगर (उत्तर प्रदेश),0.4,0.466666667,2.0,425.9,0.466666667,17320,0,2021-07-06 16:08:28,26.0,1901.1121296296296,9.110456837374576,36.85,76.04448518518518
674,674,7.24e+17,VikramA79117869,2016-04-22 13:27:00,155,472,25.0,गौतमबुद्धनगर (उत्तर प्रदेश),0.4,0.466666667,2.0,425.9,0.466666667,17320,0,2021-07-06 16:08:28,26.0,1901.1121296296296,9.110456837374576,36.69,76.04448518518518
675,675,1.08e+18,GuwahatiPol,2019-12-01 16:19:00,73,739,28.0,"Guwahati, India",0.3666666670000001,0.4,1.066666667,169.2333333,11.13333333,26,0,2021-07-06 16:08:28,29.0,582.9926851851852,0.04459747207933013,0.04,20.82116732804233
676,676,9.6e+17,AhmedabadPolice,2018-03-02 06:56:00,96,25085,24.0,"Ahmedabad, Gujarat",0.7,1.1,4.9,63.0,195.6,2850,0,2021-07-06 16:08:28,25.0,1222.3836574074073,2.331510228175544,0.11,50.9326523919753
677,677,136182704.0,venkatashok,2010-04-23 07:02:00,0,106,618.0,"Greater Noida, India",0.433333333,0.4,0.966666667,794.0333333,0.5,77,0,2021-07-06 16:08:28,619.0,4092.379490740741,0.018815459361532137,0.73,6.621973285988254
678,678,3263041614.0,bareillytraffic,2015-01-07 09:21:00,137,1390,36.0,"Bareilly, Uttar Pradesh",0.8666666670000001,0.166666667,0.7666666670000001,114.9333333,0.266666667,5341,0,2021-07-06 16:08:28,37.0,2372.2829629629628,2.25141776229305,3.84,65.8967489711934
679,679,1.11e+18,ECISVEEP,2019-03-18 11:29:00,160,39371,63.0,0,0.9,1.033333333,0.966666667,8.1,20.1,1127,0,2021-07-06 16:08:28,64.0,841.194074074074,1.3397621722912405,0.03,13.352286890064667
680,680,1.02e+18,DmHapur,2018-12-07 09:50:00,0,620,1152.0,0,2.8,0.7333333329999999,2.066666667,39.6,1.666666667,3767,0,2021-07-06 16:08:28,1153.0,942.262824074074,3.9978230104766026,6.08,0.817936479230967
681,681,1.11e+18,DEHRA_CHOKI,2019-03-14 16:37:00,41,16,29.0,"Moradabad, India",0.166666667,0.833333333,0.6333333329999999,7.2,4.933333333,58,0,2021-07-06 16:08:28,30.0,844.9801851851852,0.06864066284263076,3.62,29.137247765006386
682,682,389910518.0,ceoup,2011-10-13 05:29:00,139,4905,44.0,uttar pradesh,2.366666667,0.933333333,0.466666667,3.833333333,3.7,2030,0,2021-07-06 16:08:28,45.0,3554.4440740740743,0.5711160332516446,0.41,80.78281986531987
683,683,9.81e+17,uttarakhandcops,2018-03-04 05:49:00,67,2917,38.0,"Dehradun, India",0.3666666670000001,0.7,0.7666666670000001,9.333333332999999,38.86666667,786,0,2021-07-06 16:08:28,39.0,1220.430185185185,0.6440352013095565,0.27,32.11658382066277
684,684,9.83e+17,ProDixit,2018-09-04 16:12:00,27,273,23.0,"Noida, India",0.066666667,0.066666667,0.6,9.866666667,0.233333333,6,0,2021-07-06 16:08:28,24.0,1035.9975462962964,0.0057915195083714935,0.02,45.043371578099844
685,685,1056850669.0,airnewsalerts,2013-03-01 04:15:00,114,2050934,15.0,"New Delhi, India",2.733333333,1.333333333,0.333333333,16.7,62.6,227526,0,2021-07-06 16:08:28,16.0,3049.495462962963,74.61103082899172,0.11,203.2996975308642
686,686,231033118.0,PIB_India,2010-12-27 11:55:00,156,1508283,199.0,New Delhi,0.9,0.7333333329999999,0.433333333,117.8666667,33.3,203554,0,2021-07-06 16:08:28,200.0,3844.1760185185185,52.9512694058287,0.13,19.3174674297413
687,687,1227253801.0,adgpi,2013-02-28 10:34:00,72,5971895,114.0,"New Delhi, Delhi",0.933333333,0.933333333,0.2,313.1666667,1783.6,8853,0,2021-07-06 16:08:28,115.0,3050.2322685185186,2.902401922427978,0.0,26.75642340805718
688,688,3492240913.0,NIA_India,2015-08-09 10:54:00,131,89785,22.0,"New Delhi, Delhi",0.0,0.966666667,0.0,255.6333333,679.2,223,0,2021-07-06 16:08:28,23.0,2158.2183796296295,0.10332596650310656,0.0,98.10083543771043
689,689,8.67e+17,BharatKeVeer,2017-05-23 09:58:00,152,74183,58.0,"New Delhi, India",0.6,0.233333333,1.3666666669999998,235.7666667,101.1333333,18261,0,2021-07-06 16:08:28,59.0,1505.2572685185185,12.13148103112803,0.25,25.952711526181353
690,690,501617441.0,NameisNani,2012-02-24 09:36:00,11,3252700,43.0,"Hyderabad, India",0.066666667,0.066666667,0.933333333,151.9666667,1676.533333,4783,0,2021-07-06 16:08:28,44.0,3420.2725462962962,1.3984265684263548,0.0,79.5412220068906
691,691,2457802914.0,lrvr1974,2014-04-22 08:12:00,0,2,9.0,0,0.3,0.6,0.9,31.96666667,0.0,23,0,2021-07-06 16:08:28,10.0,2632.3308796296296,0.008737503395939386,11.5,292.48120884773664
692,692,1.09e+18,MLA54327644,2019-01-02 06:56:00,19,5,1.0,0,0.0,0.0,0.033333333,0.0,0.033333333,1,0,2021-07-06 16:08:28,2.0,916.3836574074074,0.0010912459993330263,0.2,916.3836574074074
693,693,1.05e+18,WomenCid,2018-04-10 06:46:00,0,50,11.0,0,0.0,0.033333333,0.0,0.0,0.033333333,1,0,2021-07-06 16:08:28,12.0,1183.390601851852,0.0008450295265444313,0.02,107.5809638047138
694,694,7.89e+17,cpkarimnagar,2016-10-19 14:41:00,116,1602,9.0,"Karimnagar, India",0.0,0.966666667,0.066666667,1.466666667,18.13333333,1340,0,2021-07-06 16:08:28,10.0,1721.0607407407408,0.7785896036552823,0.84,191.22897119341565
695,695,3876966136.0,cpwrlc,2015-06-10 03:22:00,119,954,47.0,"Warangal-Hamamkonda, India",0.0,0.5,1.5,1.3666666669999998,12.33333333,284,0,2021-07-06 16:08:28,48.0,2218.5322685185183,0.12801256219259244,0.3,47.20281422379826
696,696,8.7e+17,CyberProtectUK,2017-05-30 12:24:00,109,5214,379.0,"City of London, London",0.133333333,0.833333333,0.6,46.9,11.36666667,1585,0,2021-07-06 16:08:28,380.0,1498.1558796296297,1.0579673460894068,0.3,3.9529178882048277
697,697,7.9e+17,spsangareddy,2016-10-22 10:15:00,118,1512,91.0,"Sangareddy, India",0.066666667,0.466666667,2.433333333,3.433333333,2.233333333,476,0,2021-07-06 16:08:28,92.0,1718.245462962963,0.2770267754289192,0.31,18.881818274318274
698,698,7.89e+17,spsuryapet,2016-10-19 14:03:00,117,1789,55.0,"Suryapet, India",0.033333333,1.0,0.1,0.3666666670000001,4.166666667,189,0,2021-07-06 16:08:28,56.0,1721.0871296296295,0.10981431256224197,0.11,31.292493265993265
699,699,7.89e+17,cpramagundam,2016-10-19 14:46:00,118,1633,24.0,"Ramagundam, India",0.7,1.0,0.0,0.6,10.03333333,639,0,2021-07-06 16:08:28,25.0,1721.0572685185184,0.3712834033408136,0.39,71.71071952160493
700,700,8.21e+17,sp_kamareddy,2017-01-17 05:28:00,145,396,4.0,"Kamareddy, India",0.066666667,1.0,0.0,0.3,4.566666667,160,0,2021-07-06 16:08:28,5.0,1631.4447685185185,0.09807258148572981,0.4,407.8611921296296
701,701,2444881508.0,cp_nizamabad,2014-04-15 04:20:00,2,981,30.0,"Police Commissionerate, Vijay Talkies Road, Nizamabad Telangana State. Cell: 9440795448.",0.333333333,0.966666667,0.433333333,45.5,0.5,1486,0,2021-07-06 16:08:28,31.0,2639.4919907407407,0.5629871222238384,1.51,87.98306635802469
702,702,8.23e+17,Vikarabadpolice,2017-01-22 14:06:00,43,386,30.0,0,0.666666667,0.9,0.233333333,10.96666667,5.733333332999999,197,0,2021-07-06 16:08:28,31.0,1626.0850462962962,0.12114987493963077,0.51,54.20283487654321
703,703,7.89e+17,spsiricilla,2016-10-19 12:41:00,116,1035,63.0,siricilla ,0.066666667,0.966666667,0.266666667,7.866666667,8.033333333,595,0,2021-07-06 16:08:28,64.0,1721.144074074074,0.345700286781682,0.57,27.319747207524987
704,704,1.02e+18,CPRODGPTS,2018-07-13 10:48:00,95,279,26.0,"Hyderabad, India",0.6333333329999999,0.6333333329999999,1.3666666669999998,8.1,10.5,57,0,2021-07-06 16:08:28,27.0,1089.2225462962963,0.05233090353648863,0.2,41.89317485754986
705,705,2611134289.0,ndmaindia,2014-08-07 05:49:00,53,107684,1579.0,New Delhi-110029,4.4,2.0,0.133333333,8.8,20.93333333,20466,0,2021-07-06 16:08:28,1580.0,2525.430185185185,8.103965858988602,0.19,1.5993858044238032
706,706,4756886606.0,InsptrJbh,2016-01-14 07:20:00,19,300,69.0,"Hyderabad, India",0.0,0.833333333,2.833333333,0.066666667,0.933333333,33,0,2021-07-06 16:08:28,70.0,2000.3669907407407,0.016496972881851056,0.11,28.990825952764357
707,707,7.32e+17,NICMeity,2016-05-15 08:43:00,94,21405,19.0,"New Delhi, India",1.066666667,0.933333333,0.233333333,10.7,28.46666667,1660,0,2021-07-06 16:08:28,20.0,1878.309351851852,0.883773484044778,0.08,98.85838693957116
708,708,9.71e+17,CyberDost,2018-05-03 09:27:00,156,54216,76.0,India,9.6,6.4,4.8,704.2666667000002,2009.0666670000005,432,0,2021-07-06 16:08:28,77.0,1160.2787962962964,0.3723243080705938,0.01,15.266826267056532
709,709,4836687032.0,sspnoida,2016-01-30 20:48:00,77,10265,155.0,Noida,0.533333333,0.433333333,1.766666667,144.6,81.73333333,975,0,2021-07-06 16:08:28,156.0,1983.8058796296295,0.4914795394103931,0.09,12.79874761051374
710,710,9.93e+17,ajay_sharmaips,2018-07-05 04:32:00,20,668,14.0,"Greater Noida, India",0.166666667,0.3,4.166666667,15.43333333,5.533333333,104,0,2021-07-06 16:08:28,15.0,1097.4836574074075,0.09476223112577353,0.16,78.39168981481482
711,711,8.53e+17,ParivahanUP,2017-04-15 06:38:00,75,16306,23.0,"Lucknow, India",0.033333333,0.3,3.066666667,1.4333333330000002,1.466666667,3520,0,2021-07-06 16:08:28,24.0,1543.3961574074074,2.280684698550038,0.22,67.1041807568438
712,712,9.99e+17,UPPolNRI,2018-05-22 03:48:00,155,4584,66.0,"Uttar Pradesh, India",1.333333333,0.933333333,11.6,226.2666667,42.66666667,328,0,2021-07-06 16:08:28,67.0,1141.514212962963,0.28733764001819057,0.07,17.29566989337823
713,713,7.38e+17,ajay85ldh,2016-01-06 04:30:00,9,8566,27.0,Shamli,0.266666667,1.0,5.733333332999999,78.33333333,323.0666667,346,0,2021-07-06 16:08:28,28.0,2008.4850462962963,0.17226914416815492,0.04,74.38833504801097
714,714,8.71e+17,NoidaUP100,2017-04-06 04:28:00,53,542,13.0,"Noida, India",0.6333333329999999,0.466666667,1.8,118.7,4.733333333,686,0,2021-07-06 16:08:28,14.0,1552.4864351851852,0.4418718157226101,1.27,119.42203347578348
715,715,1394485897.0,SidharthNSingh,2013-01-05 11:52:00,63,309752,223.0,New Delhi,0.433333333,0.833333333,0.233333333,75.5,146.2666667,7045,0,2021-07-06 16:08:28,224.0,3104.178101851852,2.2695218408367683,0.02,13.92008117422355
716,716,67378160.0,DainikBhaskar,2009-08-20 18:04:00,76,634515,46.0,India,8.933333333,4.0,1.333333333,12.53333333,87.9,119712,0,2021-07-06 16:08:28,47.0,4337.919768518518,27.59663764848374,0.19,94.30260366344605
717,717,2183816041.0,arunjaitley,2013-09-11 07:33:00,62,14634914,161.0,New Delhi,0.133333333,0.8666666670000001,0.1,1160.2,4514.633333,3696,0,2021-07-06 16:08:28,162.0,2855.357962962963,1.294408633852939,0.0,17.73514262709915
718,718,64639742.0,JagranNews,2009-11-08 05:51:00,68,671102,46.0,India,0.466666667,1.2,0.1,21.76666667,123.23333329999998,139628,0,2021-07-06 16:08:28,47.0,4258.428796296296,32.788619154895656,0.21,92.57453904991948
719,719,798135834.0,ptshrikant,2012-02-09 12:11:00,32,860509,421.0,"Lucknow, India",0.0,0.466666667,2.766666667,5.7,34.76666667,33573,0,2021-07-06 16:08:28,422.0,3435.1649074074076,9.773329928820873,0.04,8.15953659716724
720,720,1346439824.0,rajnathsingh,2013-12-04 09:46:00,46,12801950,274.0,0,0.0,1.666666667,0.266666667,2311.4,12740.63333,4199,0,2021-07-06 16:08:28,275.0,2771.265601851852,1.5151921913201276,0.0,10.114108035955663
721,721,4208714065.0,drdineshbjp,2015-12-11 04:29:00,119,1148878,122.0,"Uttar Pradesh, Lucknow",0.033333333,0.933333333,0.166666667,206.8,592.5666667,3152,0,2021-07-06 16:08:28,123.0,2034.4857407407408,1.5492858646688674,0.0,16.676112629022466
722,722,2541363451.0,HMOIndia,2014-02-06 12:15:00,36,2923094,131.0,"North Block, New Delhi",0.0,1.333333333,1.733333333,1796.9,2001.533333,5212,0,2021-07-06 16:08:28,132.0,2707.16212962963,1.9252633386656677,0.0,20.665359768165114
723,723,219940006.0,News18UP,2010-11-26 09:40:00,144,428072,94.0,Lucknow,0.666666667,1.933333333,0.0,6.666666667,49.93333333,361614,0,2021-07-06 16:08:28,95.0,3875.2697685185185,93.31324568360098,0.84,41.22627413317573
724,724,1583043284.0,kpmaurya1,2013-10-07 12:49:00,27,1766684,232.0,"लखनऊ, भारत",0.433333333,0.933333333,0.433333333,91.96666667,485.93333330000013,11916,0,2021-07-06 16:08:28,233.0,2829.1385185185186,4.211882847729854,0.01,12.1945625798212
725,725,3437532637.0,myogiadityanath,2015-03-09 13:56:00,151,3857903,44.0,"गोरखपुर, उत्तर प्रदेश",0.2,1.933333333,0.333333333,3314.933333,15177.9,8409,0,2021-07-06 16:08:28,45.0,2311.0919907407406,3.6385397178866885,0.0,52.524817971380465
